devtx_packetsStaticSta,phytx_packetsStaticSta,retransmissionsStaticSta,avg_datarateStaticSta,ocupacionStaticSta,throughputStaticSta,goodThroughputStaticSta,retransmissionsPerPacket,w,c,tam_red,num_stas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,40.0,23.0
4.0,3.0,0.0,6.0,0.05461333333333333,0.19328,0.17968,0.0,6.0,6.0,40.0,23.0
5.0,5.0,0.0,7.8,0.05251282051282051,0.436,0.436,0.0,6.0,6.0,40.0,23.0
5.0,5.0,0.0,10.2,0.04015686274509803,0.436,0.436,0.0,6.0,6.0,40.0,23.0
5.0,5.0,0.0,13.2,0.03103030303030303,0.436,0.436,0.0,6.0,6.0,40.0,23.0
5.0,5.0,0.0,18.0,0.022755555555555553,0.436,0.436,0.0,6.0,6.0,40.0,23.0
5.0,5.0,0.0,24.0,0.017066666666666664,0.436,0.436,0.0,6.0,6.0,40.0,23.0
5.0,5.0,0.0,33.6,0.012190476190476189,0.436,0.436,0.0,6.0,6.0,40.0,23.0
5.0,5.0,0.0,43.2,0.009481481481481481,0.436,0.436,0.0,6.0,6.0,40.0,23.0
4.0,4.0,0.0,49.5,0.006619797979797979,0.3488,0.3488,0.0,6.0,6.0,40.0,23.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,40.0,23.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,40.0,23.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,40.0,23.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,40.0,23.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,40.0,23.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,40.0,23.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,40.0,23.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.3488,0.0,6.0,6.0,40.0,23.0
4.0,4.0,0.0,54.0,0.006068148148148148,0.3488,0.436,0.0,6.0,6.0,40.0,23.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,40.0,23.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,40.0,23.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,40.0,23.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,40.0,23.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,40.0,23.0
